"geneid"	"SRR2040653"	"SRR2040654"	"SRR2040655"	"SRR2040656"	"SRR2040657"	"SRR2040658"
"WBGene00219256"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00015432"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00015440"	"0"	"0"	"4"	"2"	"1"	"1"
"WBGene00015441"	"1"	"1"	"0"	"0"	"1"	"0"
"WBGene00020619"	"0"	"0"	"0"	"0"	"3"	"2"
"WBGene00020620"	"0"	"0"	"0"	"0"	"0"	"2"
"WBGene00020622"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020618"	"3"	"6"	"0"	"3"	"0"	"2"
"WBGene00020617"	"67"	"17"	"3"	"10"	"9"	"4"
"WBGene00020616"	"2"	"3"	"3"	"3"	"3"	"11"
"WBGene00044718"	"0"	"0"	"0"	"0"	"0"	"1"
"WBGene00020615"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020614"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020613"	"18"	"5"	"9"	"11"	"10"	"16"
"WBGene00020612"	"35"	"16"	"31"	"14"	"7"	"31"
"WBGene00020611"	"3"	"13"	"16"	"3"	"4"	"8"
"WBGene00020609"	"1"	"1"	"9"	"0"	"0"	"3"
"WBGene00020623"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020608"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020607"	"1"	"0"	"0"	"0"	"0"	"0"
"WBGene00020624"	"68"	"6"	"0"	"14"	"3"	"0"
"WBGene00005597"	"6"	"0"	"0"	"4"	"0"	"1"
"WBGene00000478"	"263"	"12"	"6"	"125"	"11"	"8"
"WBGene00174026"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00195825"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00023017"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00017868"	"24"	"3"	"1"	"8"	"2"	"0"
"WBGene00167632"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00017867"	"13"	"5"	"15"	"4"	"12"	"20"
"WBGene00001781"	"9"	"1"	"2"	"13"	"5"	"7"
"WBGene00015315"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00044088"	"1"	"0"	"0"	"2"	"0"	"0"
"WBGene00044089"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00015316"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00003096"	"986"	"357"	"166"	"185"	"95"	"35"
"WBGene00044090"	"0"	"1"	"0"	"0"	"0"	"0"
"WBGene00015317"	"1"	"1"	"0"	"0"	"0"	"0"
"WBGene00015318"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00015575"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00269378"	"3"	"1"	"0"	"1"	"0"	"1"
"WBGene00015576"	"8"	"0"	"0"	"5"	"0"	"0"
"WBGene00015578"	"53"	"43"	"0"	"47"	"70"	"2"
"WBGene00015577"	"128"	"44"	"52"	"30"	"22"	"27"
"WBGene00006256"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00006259"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00006257"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00168557"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00006258"	"0"	"1"	"1"	"0"	"0"	"1"
"WBGene00196310"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00044119"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00015574"	"76"	"6"	"28"	"45"	"15"	"5"
"WBGene00020747"	"6"	"0"	"0"	"0"	"0"	"0"
"WBGene00006286"	"0"	"5"	"0"	"1"	"2"	"0"
"WBGene00020746"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020748"	"25"	"0"	"0"	"4"	"0"	"0"
"WBGene00003683"	"14"	"6"	"9"	"15"	"11"	"11"
"WBGene00020749"	"2"	"0"	"0"	"1"	"0"	"0"
"WBGene00173848"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020750"	"4"	"0"	"0"	"0"	"0"	"0"
"WBGene00020751"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020752"	"0"	"0"	"0"	"1"	"0"	"0"
"WBGene00005877"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005533"	"1"	"0"	"1"	"0"	"0"	"2"
"WBGene00001737"	"1"	"1"	"2"	"0"	"2"	"0"
"WBGene00020756"	"75"	"53"	"270"	"58"	"139"	"223"
"WBGene00001738"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00001739"	"0"	"0"	"0"	"4"	"0"	"0"
"WBGene00020755"	"0"	"3"	"5"	"3"	"4"	"1"
"WBGene00197325"	"0"	"0"	"0"	"1"	"0"	"0"
"WBGene00020744"	"76"	"29"	"21"	"45"	"13"	"18"
"WBGene00044279"	"17"	"75"	"110"	"81"	"129"	"161"
"WBGene00020753"	"11"	"1"	"1"	"3"	"0"	"0"
"WBGene00020754"	"73"	"54"	"61"	"82"	"65"	"88"
"WBGene00018229"	"460"	"472"	"439"	"567"	"482"	"610"
"WBGene00018228"	"15"	"1"	"0"	"5"	"0"	"0"
"WBGene00001736"	"13"	"71"	"104"	"37"	"113"	"129"
"WBGene00020696"	"2660"	"1625"	"1595"	"2521"	"1089"	"1128"
"WBGene00023146"	"0"	"0"	"0"	"0"	"3"	"2"
"WBGene00023143"	"0"	"0"	"0"	"0"	"3"	"2"
"WBGene00004422"	"15541"	"69033"	"112645"	"77862"	"115390"	"147500"
"WBGene00020695"	"381"	"230"	"102"	"239"	"185"	"139"
"WBGene00023145"	"0"	"0"	"0"	"0"	"0"	"1"
"WBGene00023144"	"0"	"0"	"0"	"0"	"4"	"2"
"WBGene00044705"	"151"	"20"	"37"	"191"	"47"	"39"
"WBGene00197317"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005423"	"1"	"0"	"0"	"2"	"0"	"0"
"WBGene00005422"	"0"	"0"	"1"	"2"	"0"	"0"
"WBGene00020697"	"3"	"1"	"0"	"2"	"1"	"0"
"WBGene00020698"	"20"	"5"	"1"	"5"	"5"	"3"
"WBGene00020699"	"155"	"7"	"1"	"32"	"7"	"3"
"WBGene00170102"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020700"	"8997"	"141"	"15"	"4337"	"346"	"13"
"WBGene00005984"	"1"	"0"	"0"	"1"	"0"	"0"
"WBGene00005985"	"0"	"0"	"0"	"1"	"0"	"0"
"WBGene00019098"	"1"	"4"	"0"	"1"	"0"	"0"
"WBGene00167403"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00019099"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00019097"	"1289"	"1886"	"2471"	"1946"	"1814"	"2239"
"WBGene00005932"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00019100"	"45"	"23"	"8"	"43"	"18"	"21"
"WBGene00019101"	"0"	"2"	"2"	"3"	"4"	"0"
"WBGene00006165"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00000062"	"7"	"1"	"1"	"1"	"0"	"1"
"WBGene00006164"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00044527"	"218"	"136"	"93"	"164"	"106"	"100"
"WBGene00194902"	"30"	"5"	"1"	"147"	"56"	"28"
"WBGene00021081"	"44"	"4"	"1"	"264"	"141"	"115"
"WBGene00269423"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00021080"	"152"	"18"	"13"	"40"	"18"	"8"
"WBGene00021079"	"474"	"447"	"596"	"995"	"702"	"759"
"WBGene00021078"	"357"	"284"	"248"	"336"	"407"	"414"
"WBGene00003025"	"5337"	"3773"	"976"	"4840"	"4331"	"849"
"WBGene00220102"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020854"	"208"	"160"	"327"	"504"	"452"	"398"
"WBGene00219739"	"3"	"0"	"0"	"0"	"1"	"1"
"WBGene00006096"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020855"	"113"	"9"	"11"	"62"	"14"	"8"
"WBGene00023351"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00198265"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00003479"	"616"	"342"	"425"	"957"	"459"	"410"
"WBGene00021482"	"449"	"56"	"56"	"208"	"43"	"46"
"WBGene00000498"	"729"	"340"	"254"	"462"	"313"	"233"
"WBGene00021479"	"4"	"2"	"0"	"0"	"2"	"1"
"WBGene00197747"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00021478"	"6"	"1"	"2"	"21"	"2"	"4"
"WBGene00019964"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00019961"	"10"	"130"	"127"	"60"	"258"	"242"
"WBGene00019963"	"32"	"81"	"256"	"66"	"156"	"319"
"WBGene00019962"	"317"	"560"	"419"	"693"	"851"	"789"
"WBGene00019965"	"129"	"101"	"68"	"111"	"54"	"50"
"WBGene00019970"	"11"	"3"	"4"	"10"	"4"	"1"
"WBGene00019969"	"0"	"1"	"1"	"0"	"1"	"3"
"WBGene00019966"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00019967"	"124"	"20"	"45"	"338"	"139"	"146"
"WBGene00019968"	"18"	"19"	"45"	"68"	"37"	"41"
"WBGene00005754"	"1"	"0"	"0"	"0"	"0"	"0"
"WBGene00005753"	"0"	"0"	"0"	"1"	"0"	"0"
"WBGene00019179"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00019178"	"0"	"4"	"0"	"0"	"1"	"0"
"WBGene00019180"	"41"	"12"	"7"	"26"	"5"	"13"
"WBGene00019177"	"8"	"0"	"0"	"6"	"2"	"0"
"WBGene00019181"	"6"	"5"	"0"	"1"	"1"	"0"
"WBGene00018543"	"7"	"4"	"1"	"0"	"0"	"0"
"WBGene00018539"	"0"	"0"	"0"	"2"	"0"	"2"
"WBGene00018540"	"11"	"1"	"1"	"2"	"0"	"1"
"WBGene00018541"	"5"	"1"	"0"	"1"	"0"	"0"
"WBGene00018544"	"5"	"0"	"1"	"3"	"0"	"0"
"WBGene00018545"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00018542"	"2"	"1"	"0"	"1"	"1"	"0"
"WBGene00015900"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00015901"	"10"	"2"	"2"	"2"	"1"	"4"
"WBGene00015902"	"0"	"0"	"0"	"0"	"2"	"0"
"WBGene00003714"	"6"	"0"	"2"	"10"	"3"	"1"
"WBGene00174095"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00171486"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00015906"	"79"	"1"	"0"	"12"	"1"	"1"
"WBGene00015903"	"165"	"344"	"234"	"569"	"474"	"340"
"WBGene00015905"	"1505"	"2840"	"1309"	"2605"	"2966"	"1963"
"WBGene00015899"	"431"	"558"	"227"	"772"	"683"	"236"
"WBGene00015898"	"1"	"0"	"0"	"2"	"0"	"2"
"WBGene00015904"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00006260"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005404"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00015897"	"19"	"10"	"2"	"7"	"2"	"4"
"WBGene00005952"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005959"	"0"	"0"	"0"	"0"	"1"	"0"
"WBGene00005958"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005957"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005956"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005960"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005955"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005954"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005961"	"4"	"1"	"3"	"6"	"2"	"2"
"WBGene00019473"	"13"	"18"	"13"	"4"	"0"	"0"
"WBGene00019472"	"32"	"10"	"1"	"2"	"2"	"0"
"WBGene00196242"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00019471"	"8"	"0"	"0"	"1"	"0"	"0"
"WBGene00019470"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00202154"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00019469"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020386"	"14"	"30"	"17"	"24"	"17"	"15"
"WBGene00235198"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00006274"	"0"	"0"	"0"	"1"	"0"	"0"
"WBGene00015040"	"17"	"9"	"0"	"3"	"3"	"2"
"WBGene00194988"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00015041"	"12"	"4"	"5"	"4"	"3"	"3"
"WBGene00194989"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00174624"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00015042"	"3"	"2"	"0"	"5"	"0"	"1"
"WBGene00194990"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00015043"	"177"	"55"	"44"	"67"	"12"	"45"
"WBGene00201444"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00022895"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00015044"	"438"	"46"	"6"	"77"	"25"	"24"
"WBGene00194991"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00015045"	"4"	"6"	"0"	"13"	"8"	"3"
"WBGene00165500"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00006141"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00006142"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00015046"	"3526"	"753"	"240"	"2887"	"366"	"344"
"WBGene00003769"	"2059"	"1206"	"328"	"2915"	"1089"	"546"
"WBGene00003768"	"280"	"293"	"131"	"428"	"215"	"140"
"WBGene00003767"	"1478"	"1155"	"591"	"3237"	"1006"	"718"
"WBGene00003766"	"2509"	"4866"	"1256"	"4210"	"5244"	"2102"
"WBGene00003765"	"33418"	"48085"	"49464"	"31189"	"41173"	"53296"
"WBGene00019567"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005953"	"1"	"0"	"0"	"0"	"0"	"0"
"WBGene00019568"	"2"	"5"	"0"	"0"	"0"	"0"
"WBGene00019569"	"4"	"2"	"4"	"0"	"6"	"4"
"WBGene00005234"	"2"	"0"	"0"	"2"	"0"	"0"
"WBGene00005233"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005230"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00006107"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005232"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005836"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00019566"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00269424"	"1"	"0"	"4"	"1"	"0"	"0"
"WBGene00019565"	"41"	"17"	"20"	"9"	"0"	"0"
"WBGene00019564"	"176"	"20"	"3"	"102"	"15"	"25"
"WBGene00016786"	"5"	"1"	"0"	"6"	"0"	"0"
"WBGene00016785"	"10"	"2"	"0"	"5"	"1"	"0"
"WBGene00269425"	"2"	"0"	"0"	"2"	"0"	"0"
"WBGene00077593"	"14"	"9"	"4"	"34"	"1"	"4"
"WBGene00016788"	"80"	"21"	"3"	"49"	"9"	"12"
"WBGene00016783"	"51"	"13"	"3"	"48"	"10"	"8"
"WBGene00016782"	"47"	"21"	"224"	"91"	"222"	"261"
"WBGene00016781"	"116"	"82"	"696"	"308"	"371"	"546"
"WBGene00005385"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00269426"	"1"	"3"	"1"	"2"	"1"	"2"
"WBGene00016789"	"6"	"3"	"0"	"5"	"0"	"0"
"WBGene00017035"	"7"	"2"	"2"	"5"	"1"	"0"
"WBGene00023264"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00268212"	"21"	"4"	"3"	"16"	"1"	"5"
"WBGene00269427"	"311"	"298"	"190"	"313"	"302"	"304"
"WBGene00269428"	"289"	"295"	"174"	"332"	"277"	"269"
"WBGene00005420"	"1"	"0"	"1"	"0"	"0"	"0"
"WBGene00017034"	"2"	"0"	"0"	"1"	"0"	"5"
"WBGene00005421"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00169422"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00018190"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00018189"	"54"	"20"	"8"	"25"	"8"	"13"
"WBGene00005624"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005623"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005879"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00194894"	"57"	"39"	"20"	"23"	"25"	"29"
"WBGene00005881"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005880"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020239"	"26"	"1"	"0"	"27"	"0"	"0"
"WBGene00201049"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00199418"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020240"	"1"	"0"	"1"	"4"	"0"	"0"
"WBGene00020241"	"3"	"0"	"1"	"0"	"0"	"0"
"WBGene00020242"	"306"	"0"	"1"	"230"	"0"	"1"
"WBGene00020243"	"0"	"0"	"0"	"0"	"1"	"0"
"WBGene00198140"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020244"	"0"	"0"	"0"	"1"	"0"	"0"
"WBGene00197368"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020238"	"2"	"0"	"0"	"2"	"1"	"0"
"WBGene00196382"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00020237"	"70"	"81"	"743"	"334"	"312"	"1069"
"WBGene00003647"	"66"	"18"	"12"	"19"	"10"	"15"
"WBGene00020236"	"0"	"0"	"0"	"2"	"2"	"0"
"WBGene00044528"	"2"	"2"	"0"	"1"	"2"	"0"
"WBGene00021554"	"273"	"147"	"71"	"140"	"237"	"79"
"WBGene00021558"	"108"	"14"	"22"	"45"	"23"	"10"
"WBGene00196458"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00021557"	"201"	"47"	"0"	"125"	"55"	"0"
"WBGene00196319"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00043666"	"15"	"2"	"0"	"8"	"3"	"0"
"WBGene00021556"	"8"	"12"	"22"	"74"	"34"	"55"
"WBGene00021559"	"538"	"179"	"176"	"266"	"258"	"201"
"WBGene00021560"	"10"	"3"	"20"	"36"	"13"	"6"
"WBGene00021555"	"185"	"95"	"58"	"91"	"82"	"63"
"WBGene00021561"	"347"	"419"	"422"	"585"	"682"	"542"
"WBGene00003704"	"58"	"91"	"321"	"39"	"83"	"149"
"WBGene00019276"	"320"	"207"	"167"	"256"	"257"	"201"
"WBGene00019275"	"289"	"137"	"128"	"218"	"103"	"127"
"WBGene00019274"	"504"	"189"	"189"	"301"	"235"	"224"
"WBGene00269429"	"0"	"0"	"3"	"0"	"3"	"1"
"WBGene00003747"	"148"	"58"	"43"	"90"	"27"	"26"
"WBGene00165854"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00168939"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00172257"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00003751"	"203"	"95"	"78"	"180"	"101"	"46"
"WBGene00005415"	"1"	"0"	"0"	"0"	"0"	"0"
"WBGene00017107"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00172315"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00022528"	"3"	"0"	"0"	"1"	"2"	"0"
"WBGene00022529"	"0"	"0"	"1"	"0"	"0"	"0"
"WBGene00018554"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00018555"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00018556"	"1"	"0"	"0"	"0"	"0"	"0"
"WBGene00018557"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00018553"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00018558"	"0"	"0"	"0"	"1"	"0"	"0"
"WBGene00018559"	"1"	"0"	"0"	"0"	"0"	"0"
"WBGene00269430"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00018552"	"4"	"0"	"0"	"0"	"0"	"0"
"WBGene00005406"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005407"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00206392"	"0"	"2"	"0"	"4"	"0"	"0"
"WBGene00269432"	"11"	"0"	"1"	"2"	"0"	"0"
"WBGene00022522"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00022521"	"2"	"0"	"0"	"0"	"1"	"1"
"WBGene00195266"	"0"	"0"	"0"	"2"	"0"	"0"
"WBGene00023207"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005405"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00022526"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00022527"	"3"	"1"	"0"	"0"	"0"	"1"
"WBGene00235310"	"15"	"8"	"2"	"9"	"5"	"7"
"WBGene00003715"	"41"	"4"	"2"	"15"	"3"	"7"
"WBGene00017060"	"33"	"2"	"0"	"13"	"3"	"4"
"WBGene00017061"	"0"	"0"	"0"	"0"	"1"	"1"
"WBGene00044529"	"28"	"13"	"2"	"12"	"3"	"4"
"WBGene00017062"	"116"	"59"	"642"	"63"	"505"	"670"
"WBGene00017981"	"461"	"112"	"106"	"247"	"87"	"93"
"WBGene00017982"	"22640"	"29076"	"27110"	"27068"	"29786"	"29445"
"WBGene00003159"	"484"	"250"	"140"	"385"	"223"	"177"
"WBGene00017983"	"133"	"6"	"2"	"34"	"3"	"2"
"WBGene00235179"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00001722"	"4"	"0"	"0"	"2"	"0"	"0"
"WBGene00044530"	"123"	"20"	"11"	"99"	"16"	"5"
"WBGene00017984"	"4681"	"4572"	"6064"	"6829"	"7193"	"7370"
"WBGene00017988"	"1918"	"1889"	"1618"	"3199"	"2093"	"1910"
"WBGene00017985"	"131"	"102"	"106"	"256"	"183"	"83"
"WBGene00017986"	"2837"	"3384"	"2360"	"5761"	"4572"	"2657"
"WBGene00017987"	"0"	"0"	"0"	"0"	"0"	"1"
"WBGene00269436"	"0"	"0"	"0"	"1"	"0"	"0"
"WBGene00017410"	"3"	"1"	"0"	"1"	"0"	"0"
"WBGene00017411"	"16"	"2"	"0"	"11"	"4"	"0"
"WBGene00195154"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00200469"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00201536"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00044531"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00017412"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00017413"	"543"	"908"	"664"	"742"	"998"	"966"
"WBGene00017414"	"27"	"32"	"4"	"48"	"26"	"4"
"WBGene00017415"	"3"	"10"	"11"	"5"	"11"	"9"
"WBGene00003708"	"0"	"0"	"0"	"0"	"1"	"0"
"WBGene00021617"	"0"	"1"	"0"	"0"	"0"	"0"
"WBGene00195160"	"2"	"6"	"0"	"0"	"4"	"0"
"WBGene00001714"	"556"	"17"	"28"	"372"	"18"	"14"
"WBGene00235165"	"1"	"13"	"3"	"0"	"0"	"2"
"WBGene00021619"	"10"	"99"	"193"	"9"	"51"	"149"
"WBGene00021620"	"5"	"93"	"304"	"15"	"322"	"373"
"WBGene00021616"	"3"	"74"	"270"	"3"	"274"	"235"
"WBGene00004820"	"450"	"85"	"33"	"267"	"505"	"67"
"WBGene00004813"	"2819"	"3922"	"323"	"6367"	"4514"	"418"
"WBGene00021621"	"0"	"15"	"32"	"0"	"9"	"8"
"WBGene00269437"	"2"	"13"	"4"	"2"	"22"	"3"
"WBGene00021622"	"0"	"1"	"0"	"0"	"0"	"0"
"WBGene00021623"	"56"	"1473"	"339"	"159"	"2333"	"442"
"WBGene00021624"	"58"	"133"	"26"	"95"	"179"	"32"
"WBGene00021627"	"7"	"48"	"229"	"12"	"27"	"118"
"WBGene00021625"	"2667"	"217"	"746"	"7196"	"395"	"1191"
"WBGene00044637"	"45"	"26"	"12"	"17"	"9"	"10"
"WBGene00021626"	"135"	"64"	"47"	"68"	"44"	"35"
"WBGene00019224"	"12"	"2"	"4"	"1"	"2"	"4"
"WBGene00020370"	"151"	"163"	"197"	"255"	"183"	"231"
"WBGene00006101"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00006100"	"1"	"0"	"0"	"0"	"0"	"0"
"WBGene00020371"	"0"	"0"	"0"	"1"	"1"	"1"
"WBGene00020369"	"366"	"451"	"551"	"219"	"181"	"295"
"WBGene00006796"	"608"	"104"	"67"	"290"	"81"	"45"
"WBGene00020904"	"37"	"116"	"77"	"102"	"132"	"137"
"WBGene00004947"	"292"	"181"	"61"	"253"	"210"	"92"
"WBGene00197125"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00044586"	"4"	"0"	"27"	"2"	"15"	"20"
"WBGene00022017"	"0"	"0"	"1"	"1"	"0"	"0"
"WBGene00022018"	"17"	"3"	"3"	"9"	"2"	"3"
"WBGene00022016"	"3"	"1"	"6"	"5"	"10"	"7"
"WBGene00022019"	"883"	"611"	"705"	"1065"	"2905"	"725"
"WBGene00022015"	"874"	"320"	"224"	"602"	"334"	"166"
"WBGene00022020"	"1"	"2"	"1"	"3"	"2"	"1"
"WBGene00022014"	"185"	"94"	"70"	"117"	"116"	"84"
"WBGene00199991"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00022022"	"350"	"162"	"203"	"307"	"110"	"274"
"WBGene00022021"	"720"	"380"	"426"	"576"	"497"	"412"
"WBGene00018814"	"104"	"87"	"511"	"136"	"986"	"502"
"WBGene00018812"	"860"	"419"	"379"	"910"	"571"	"307"
"WBGene00018811"	"186"	"581"	"3081"	"125"	"2228"	"2429"
"WBGene00018813"	"72"	"35"	"21"	"20"	"13"	"18"
"WBGene00004928"	"33"	"28"	"21"	"31"	"19"	"27"
"WBGene00018297"	"77772"	"2335"	"4094"	"126419"	"2631"	"5087"
"WBGene00044533"	"172"	"4"	"6"	"56"	"2"	"4"
"WBGene00000712"	"1686"	"51870"	"161351"	"2371"	"37568"	"161628"
"WBGene00018296"	"31"	"24"	"15"	"9"	"26"	"18"
"WBGene00269385"	"0"	"0"	"0"	"0"	"0"	"2"
"WBGene00005966"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00005965"	"1"	"1"	"2"	"0"	"1"	"0"
"WBGene00269386"	"1"	"0"	"1"	"1"	"1"	"2"
"WBGene00005964"	"0"	"0"	"0"	"2"	"0"	"0"
"WBGene00005968"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00219236"	"3"	"4"	"1"	"1"	"1"	"1"
"WBGene00219235"	"2"	"0"	"0"	"0"	"1"	"0"
"WBGene00019356"	"105"	"290"	"202"	"220"	"321"	"288"
"WBGene00019355"	"146"	"53"	"47"	"64"	"42"	"42"
"WBGene00006392"	"921"	"673"	"304"	"684"	"448"	"425"
"WBGene00019354"	"1300"	"474"	"225"	"871"	"434"	"267"
"WBGene00019353"	"512"	"145"	"115"	"166"	"83"	"67"
"WBGene00019357"	"3722"	"1987"	"822"	"4653"	"2084"	"1108"
"WBGene00022584"	"59"	"34"	"51"	"3"	"12"	"9"
"WBGene00018211"	"0"	"0"	"0"	"0"	"0"	"0"
"WBGene00004195"	"69"	"22"	"13"	"39"	"8"	"14"
"WBGene00018210"	"341"	"40"	"45"	"193"	"50"	"51"
"WBGene00018209"	"1"	"0"	"0"	"0"	"0"	"0"
